ID,CuratorialText,persona3_adapted,word_count_original,word_count_adapted,error
CT0011,"At the Art Institute, Shaw debuts his more-than 100-feet-wide, 21-panel Paradise Lost (2009–25), the artist’s most ambitious and personal project to date. This magnificent allegorical painting takes viewers on a spellbinding journey, from the nocturnal solitude of the artist’s childhood in Kashmir to the frenzied daylight of the art world and the West to finally a fragile, renewed dawn. Each panel is dense with symbolism: mythical beasts, anthropomorphic hybrids, collapsing kingdoms, and natural beauty in various states of transformation. Throughout, the work is dotted with images of the artist, sometimes as a humanoid creature with different animal heads, at another time as a monkey looking with awe at the gleaming edifices and the wealth of the West, and sometimes unambiguously in full human form seated on a bed of saffron under a blossoming cherry tree, lost deep in his thoughts","At the Art Institute, Shaw unveils his most ambitious and personal project to date: *Paradise Lost* (2009–25), a work over 100 feet wide and composed of 21 panels. This richly symbolic painting takes viewers on a captivating journey—from the quiet, nighttime isolation of the artist’s childhood in Kashmir, through the chaotic, brightly lit world of Western art and culture, and finally to a fragile, hopeful new dawn.

Each panel is packed with meaning: mythical creatures, beings that are part-human and part-animal, crumbling empires, and natural landscapes in the midst of change. Throughout the work, the artist appears in many forms—sometimes as a humanoid figure with different animal heads, at other times as a monkey gazing in wonder at the gleaming buildings and wealth of the West, and occasionally in clear human form, sitting on a bed of saffron beneath a blossoming cherry tree, lost in thought.",140,146,
CT0012,"The work is not a direct retelling of Milton’s 17th-century poem Paradise Lost, but rather a reflection on the many paradises lost across a lifetime: childhood innocence, creative freedom, mental tranquility, cultural belonging. “This is not just my story,” Shaw explained. “It is the story of each of us, and the story of our times.”","This work does not directly retell John Milton’s 17th-century poem *Paradise Lost*. Instead, it reflects on the many kinds of paradise we lose over a lifetime: the innocence of childhood, the freedom to create, peace of mind, and a sense of belonging to a culture. As the artist Shaw explains, “This is not just my story. It is the story of each of us, and the story of our times.”",55,70,
CT0013,"While Shaw has previously shown the first chapter of Paradise Lost, this exhibition marks the first time all four chapters will be displayed, showcasing the fullest extent yet of this epic masterpiece. “This painting was made not only to document a life,” Shaw shared, “but to offer something to those who come after, to offer a space of reflection for emotional recognition and perhaps for quiet rebellion against forgetfulness. I do hope that this work invites the viewer to slow down and to look carefully and to feel without haste.”
","While Shaw has previously exhibited the first chapter of *Paradise Lost*, this is the first time all four chapters are being shown together, revealing the full scope of this ambitious, large-scale work. “This painting was created not just to record a life,” Shaw explained, “but to give something to future generations—a place for thoughtful reflection, for emotional recognition, and perhaps for a quiet resistance against being forgotten. I hope it encourages viewers to pause, to observe closely, and to feel without rushing.”",90,82,
CT0014,"Exquisitely crafted and shrouded in mystery, Saint-Porchaire ceramics are among the rarest treasures of the French Renaissance.","Exquisitely made and wrapped in mystery, Saint-Porchaire ceramics are among the rarest treasures of the French Renaissance.",17,17,
CT0015,"Only around 70 examples are known to exist worldwide, and each one dazzles and intrigues with its refined and delicate modeling and astonishingly intricate decoration. Created between about 1520 and 1570 and closely associated with the royal courts of François I and Henri II, these extraordinary works bear the emblems of power, prestige, and desire—including the interlaced cipher of Henri II and his famed mistress, Diane de Poitiers.","Only about 70 of these objects are known to exist around the world. Each one stands out for its finely detailed shaping and surprisingly complex decoration. They were made between roughly 1520 and 1570, and are closely linked to the royal courts of King François I and King Henri II of France. These remarkable pieces display symbols of power, status, and longing—including the interwoven initials of Henri II and his famous mistress, Diane de Poitiers.",68,75,
CT0016,"Saint-Porchaire ceramics embody the sophistication and inventive spirit of Renaissance court culture. Fashioned from lead-glazed earthenware, their sculptural forms echo precious metalwork, while their ornamental patterns draw inspiration from textiles, bookbinding, and other luxury arts. Together, they express a unique and daring artistry, playful elegance, and refined taste at the height of French royal patronage.","Saint-Porchaire ceramics capture the refinement and creative energy of Renaissance court life. Made from lead-glazed earthenware—a type of pottery coated with a shiny, glass-like finish—these pieces take on sculptural shapes that recall the look of fine metalwork. Their decorative patterns borrow from textiles, bookbinding, and other luxury crafts. Together, these elements reveal a bold and original artistic vision, a sense of playful elegance, and the sophisticated preferences that flourished under French royal support at its peak.",55,76,
CT0017,"Beginning in March, the Art Institute will present an exceptional group of Saint-Porchaire ceramics from a private collection—most on public view for the first time since the late 1800s—in the Deering Family Galleries of Medieval and Renaissance Art, Arms, and Armor. These rare works will be shown alongside other notable examples of French Renaissance ceramics drawn from the Art Institute’s collection, including several recent acquisitions.","Beginning in March, the Art Institute will display a remarkable collection of Saint-Porchaire ceramics—a type of fine, decorative pottery from 16th-century France—on loan from a private collection. Most of these pieces have not been seen by the public since the late 1800s. They will be shown in the Deering Family Galleries of Medieval and Renaissance Art, Arms, and Armor, alongside other outstanding examples of French Renaissance pottery from the museum’s own collection, including several pieces acquired in recent years.",65,79,
CT0018,"Installed in the intimate James W. and Marilynn Alsdorf Gallery, this focused presentation invites close encounters with these remarkable jewel-like objects, while its placement within the broader context of the Deering Family Galleries highlights the rich dialogue between ceramics and the metalwork, textiles, and decorative arts that flourished during the Renaissance.","Installed in the intimate James W. and Marilynn Alsdorf Gallery, this focused exhibition invites you to get up close with these remarkable, jewel-like objects. Its location within the larger Deering Family Galleries emphasizes the lively exchange between ceramics and the metalwork, textiles, and decorative arts that thrived during the Renaissance.",51,50,
CT0019,"Over a long and distinguished career, Japanese artist Hamanishi Katsunori (born 1949) has focused on making mezzotint prints, perhaps the most demanding of all print techniques.","Over a long and celebrated career, Japanese artist Hamanishi Katsunori (born 1949) has specialized in creating mezzotint prints—a printmaking technique widely considered the most challenging of all.",26,27,
CT0020,"Mezzotints are known for their dark and atmospheric appearance. This is because the starting point for any mezzotint is the creation of a roughened surface, which produces a solid black background when printed. To draw the image that emerges from this dark background, the artist uses a series of burnishers and scrapers; the deepest gouges print as white areas on the finished print.","Mezzotints are known for their dark, moody look. This effect comes from the fact that the artist begins by roughening the entire surface of the printing plate, so that when ink is applied and the plate is pressed onto paper, the result is a deep, solid black background. To create the image that emerges from this darkness, the artist uses tools called burnishers and scrapers—smoothing or scraping away parts of the roughened surface. The deepest scratches or gouges leave no ink at all, so those areas print as white on the final image.",63,93,
CT0021,"This presentation includes earlier, smaller-format works done without color, as well as more recent larger work that boast many hues. Among the earlier monochromatic prints is Hamanishi’s 1997 Viva Chicago series, which focuses on the city’s beloved public monuments like the Picasso and Miró sculptures. As the artist recalled, “When I first came here, I was unprepared for the impact this city would leave on my mind, such a vivid impression etched deep in my memory… . This is my ode to Chicago.”","This selection includes both earlier, smaller works created without color, and more recent, larger pieces that feature a wide range of colors. Among the earlier single-color prints is Hamanishi’s 1997 *Viva Chicago* series, which highlights the city’s cherished public monuments, such as the sculptures by Picasso and Miró. As the artist recalled, “When I first came here, I was unprepared for the impact this city would leave on my mind, such a vivid impression etched deep in my memory… . This is my ode to Chicago.”",83,86,
CT0022,"The exhibition also celebrates several important gifts to the museum. Hamanishi’s 2022 Four Seasons series—shown here for the first time—is a recent gift from the artist. Each work in the series is reminiscent of the panels of a folding screen and features seasonal floral imagery. Many works in the show come from the 2013 gift to the museum from the Ninion and Sheldon Landy Collection, which gave the Art Institute the largest collection of Hamanishi’s prints in the world.","The exhibition also highlights several major donations to the museum. Hamanishi’s 2022 Four Seasons series—on display here for the first time—was recently given by the artist himself. Each piece in the series resembles the panels of a folding screen and depicts flowers associated with different seasons. Many of the works in the show come from a 2013 donation by the Ninion and Sheldon Landy Collection, which gave the Art Institute the world’s largest collection of Hamanishi’s prints.",79,77,
CT0023,"“There is no work by Carroll Dunham that does not use drawing as a foundation.”  
—Carroll Dunham. Over the course of five decades, Dunham has engaged in wide-ranging formal and thematic experimentation across various media, yet his drawings represent a distinct, interconnected body of work. Dunham’s mature artistic career began in 1970s New York amid a scene dominated by Minimalist aesthetics. Using simple elements such as line, shape, and color, he made a tremendous impact with work that nevertheless signaled a return to subject matter. In the intervening decades, Dunham has continued to produce drawings that test, and ultimately collapse, the porous boundaries between abstraction and figuration: bodies shapeshift into buildings, trees pose like models, the cellular resembles the cosmic, and internal organs or private parts are made very public.
","“There is no work by Carroll Dunham that does not use drawing as a foundation.”  
—Carroll Dunham. Over five decades, Dunham has experimented widely with different forms and themes across many types of art, yet his drawings form a distinct and connected body of work. Dunham’s mature artistic career began in 1970s New York, during a time when the art world was heavily focused on Minimalism—an approach that emphasizes simple, stripped-down forms and materials. Using basic elements like line, shape, and color, he made a powerful impact with work that nonetheless brought back a focus on recognizable subjects. In the years since, Dunham has continued to create drawings that test, and ultimately break down, the blurry line between abstract and realistic imagery: bodies shift into buildings, trees strike poses like models, tiny cellular forms resemble vast cosmic scenes, and internal organs or private parts are made very public.",130,148,
CT0024,"Working in series, Dunham methodically tests out every possible outcome of a drawing’s composition or content. This approach seems to spontaneously yield new imagery and ideas that link one body of work to the next. His influences are likewise wide-ranging—art history, philosophy, psychoanalysis, and evolutionary science as well as science fiction and comic books—all of which inform his explorations of the tension between male and female, nature and culture, self and other.","Working in a series, Dunham carefully explores every possible variation in a drawing’s layout or subject matter. This method appears to naturally generate fresh images and ideas that connect one group of works to the next. His inspirations are similarly broad—ranging from art history, philosophy, psychoanalysis, and evolutionary science to science fiction and comic books—all of which shape his investigations into the conflict between male and female, nature and culture, and self and other.",72,74,
CT0025,"Dunham foregrounds the development of his work by precisely dating each drawing. This practice is evidenced in the thousands of drawings he has organized into an archive, from which this show is derived. Developed in conversation with the artist, this comprehensive survey is the first museum presentation focused exclusively on Dunham’s drawings. Encompassing a 50-year period and featuring many drawings making their public debut, it celebrates the medium central to Dunham’s expansive practice.","Dunham highlights the evolution of his work by carefully dating each drawing. This habit is clear in the thousands of drawings he has organized into a personal collection, from which this exhibition is drawn. Created in close collaboration with the artist, this broad overview is the first museum show focused solely on Dunham’s drawings. Spanning 50 years and including many works shown publicly for the first time, it honors the artistic method at the heart of Dunham’s wide-ranging creative practice.",73,80,
CT0026,"In fall of 2024, the Art Institute unveiled a newly imagined and installed gallery for the arts of Korea—our first space fully dedicated to this cultural region.","In fall of 2024, the Art Institute opened a newly designed and arranged gallery for Korean art—our first space entirely devoted to this cultural tradition.",27,25,
CT0027,"The new installation presents a wider range of objects than previous displays—extending from ceramics to textiles and painting and spanning 2,000 years from the Three Kingdoms period (about 57 BCE–676 CE) until today. Intentionally located between the Chinese and Japanese art galleries, the thoughtful display offers insight into how these artworks both reflect the religious and material culture of Korea and how they relate to the arts of Korea’s influential neighbors, China and Japan.","This new installation includes a wider variety of objects than previous displays—ranging from ceramics to textiles and painting, and covering 2,000 years from the Three Kingdoms period (about 57 BCE–676 CE) to the present day. The gallery is intentionally placed between the Chinese and Japanese art galleries, and the thoughtful arrangement helps visitors understand how these artworks reflect Korea’s religious and material culture, as well as how they relate to the arts of Korea’s influential neighbors, China and Japan.",74,79,
CT0028,"Six themes introduce Korea’s long and rich history as well as its religious, political, and material cultures. The first section introduces objects that were made to help understand and spread the teachings of the Buddha. The centerpiece, an 18th-century Buddha statue, is on view for the first time since its acquisition after extensive conservation treatment. A section devoted to celadon and tea culture provides a glimpse into the practice of tea ceremonies during the Goryeo dynasty (918–1392), and objects grouped around the idea of symbolism illustrate how beautiful embellishments represent desired outcomes, such as a blissful marriage, career advancement, and long life.","Six themes guide visitors through Korea’s long and rich history, including its religious, political, and material cultures. The first section features objects created to help people understand and share the teachings of the Buddha. The centerpiece is an 18th-century statue of the Buddha, on display for the first time since the museum acquired it and completed a careful conservation process. Another section focuses on celadon—a type of Korean pottery with a distinctive greenish-blue glaze—and tea culture, offering a window into the tea ceremonies practiced during the Goryeo dynasty (918–1392). Objects grouped around the idea of symbolism show how beautiful decorations were used to represent hopes for a happy marriage, career success, and a long life.",102,115,
CT0029,"The remaining three sections focus on how material culture responded to a major ideological, political, and cultural shift during the Joseon dynasty (1392–1897) as evidenced in the creation of the earthy grey stoneware known as buncheong, elegant white porcelain, and scholars’ objects. The new installation also includes select contemporary works that meaningfully engage with traditional forms and materials.","The final three sections explore how everyday and artistic objects reflected a major shift in ideas, politics, and culture during the Joseon dynasty (1392–1897). This change is seen in the creation of three types of items: a rough, grayish stoneware called *buncheong*; refined white porcelain; and objects used by scholars. The new display also includes a few modern works that thoughtfully connect with these traditional forms and materials.",58,68,
CT0030,The transformed space explores aspects of life and the afterlife in the Nile Valley with the first new installation of works from the museum’s historic collection of ancient Egyptian art in a quarter-century. Striking artifacts—displayed along one wall of the gallery in a series of innovative cases that promote viewing from multiple vantage points—provide insight into the beliefs and practices of this illustrious North African culture.,"This reimagined gallery space invites visitors to explore life and the afterlife in the Nile Valley, featuring the first major reinstallation of works from the museum’s historic collection of ancient Egyptian art in twenty-five years. Remarkable objects—displayed along one wall in a series of innovative cases designed to be viewed from multiple angles—offer a window into the beliefs and customs of this celebrated North African civilization.",66,66,
CT0031,"Recurring themes throughout this fresh presentation of the collection consider the impact of Egypt’s natural environment, including the Nile River, on its visual culture; reveal the processes of ancient Egyptian artists; and explore the centrality of gods and goddesses to life (and death) along the Nile. Arresting sculptures, such as the statue of Shebenhor, reveal how ancient Egyptians chose to present themselves so that they would be remembered for eternity, while funerary works—such as a gilded funerary mask—unveil practices for preparing for and protecting oneself in the afterlife.","This fresh look at the museum’s collection returns to a few key ideas again and again. One is how Egypt’s natural surroundings—especially the Nile River—shaped the art and objects people made. Another is the way ancient Egyptian artists worked. And a third is how central gods and goddesses were to life (and death) along the Nile. Powerful sculptures, like the statue of Shebenhor, show us how ancient Egyptians chose to present themselves so they would be remembered forever. Meanwhile, objects made for burial—such as a mask covered in gold leaf—reveal the rituals people used to prepare for and protect themselves in the afterlife.",88,103,
CT0032,"For the first time in over 30 years, the Art Institute of Chicago unveils an elegant and thought-provoking new display of architectural fragments from buildings in and around Chicago. Since the 19th century, Chicago’s urban landscape has experienced continuous change. Over time, many  transformations of the city’s streets and neighborhoods have become invisible, preserved only in collective memory and archival photographs. Architectural fragments provide another avenue to understanding our urban past, including historical building practices and technologies, our dynamic communities, and evolving ways of life.","For the first time in more than 30 years, the Art Institute of Chicago presents a refined and thought-provoking new exhibition featuring architectural pieces—such as sections of buildings, decorative details, or structural elements—taken from structures in and around Chicago. Since the 1800s, Chicago’s cityscape has been constantly evolving. Over the decades, many changes to the city’s streets and neighborhoods have faded from view, surviving only in shared memory and old photographs. These architectural fragments offer another way to connect with our urban history, revealing historical construction methods and technologies, the character of our changing communities, and the shifting patterns of daily life.",85,102,
CT0033,"In this new installation, sculptural elements from building facades and interiors are displayed in groups that allow visitors to learn about many architecturally or culturally significant structures and moments in Chicago. These range from celebrated buildings by well-known architects like Frank Lloyd Wright and Louis Sullivan to important local histories related to the South Side neighborhood of Bronzeville, labor, and preservation.
","In this new installation, three-dimensional pieces taken from the outsides and insides of buildings are arranged in groups. This setup helps visitors explore many buildings and moments that are important to Chicago’s architecture or culture. The pieces range from famous structures designed by well-known architects like Frank Lloyd Wright and Louis Sullivan to significant local stories connected to the South Side neighborhood of Bronzeville, as well as themes of labor and preservation.",61,72,
CT0034,"Featuring well-loved works from the permanent collection alongside important new acquisitions—such as a stained-glass window by Marion Mahony Griffin and a terracotta bust of an Egyptian pharaoh by Walter Bailey—this installation, designed by the Chicago-based practice Norman Kelley, offers dynamic encounters with the museum’s rich holdings of architectural fragments, an integral part of our shared material history.","Featuring beloved pieces from the museum’s permanent collection alongside significant recent additions—including a stained-glass window by Marion Mahony Griffin and a terracotta bust of an Egyptian pharaoh by Walter Bailey—this exhibition, designed by the Chicago-based firm Norman Kelley, creates lively opportunities to engage with the museum’s extensive collection of architectural fragments. These fragments are an essential part of our shared history of physical objects and built environments.",57,67,
CT0035,"In the textiles of Southwest Asia and North Africa, embroidery is more than surface decoration. In this region, known as SWANA, artists have used, and continue to use, centuries-old embellishment techniques to transmit cultural expressions of identity, status, and long-held belief systems. Cultural groups throughout the region wear layers of dress and adornment to protect their bodies physically and spiritually. Garments and household items are ornamented with valuable materials that function as wearable wealth, including symbolic motifs and designs constructed with coins, thread, beads, amulets, ornaments, and jewelry.","In the textiles of Southwest Asia and North Africa, embroidery is much more than just surface decoration. In this region, often called SWANA, artists have used—and still use—traditional stitching and embellishment methods that are centuries old. Through these techniques, they express cultural ideas about identity, social standing, and long-held beliefs. Across different cultural groups in the region, people wear multiple layers of clothing and accessories to protect themselves, both physically and spiritually. Garments and household items are decorated with valuable materials that serve as a kind of portable wealth. These include symbolic patterns and designs made from coins, thread, beads, protective charms, ornaments, and jewelry.",88,105,
CT0036,The vast area that spans from Morocco and Algeria in the west to Afghanistan and Uzbekistan in the east is connected by millennia-old trade networks. The works presented reveal pathways of deep cultural exchange shaped by diverse landscapes—from mountains and deserts to seas—along with the movement of nomadic peoples and the spread and interweaving of multiple religious traditions and urban fashions.,"The vast region stretching from Morocco and Algeria in the west to Afghanistan and Uzbekistan in the east has been linked for thousands of years by trade routes. The artworks on display here show how these connections led to deep cultural sharing, influenced by a variety of landscapes—including mountains, deserts, and seas—as well as the travels of nomadic groups, the spread and blending of different religious traditions, and changing styles in city life.",61,73,
CT0037,"Embroidered Traditions from Morocco to Afghanistan is the first exhibition at the Art Institute of Chicago devoted exclusively to the artistic and cultural traditions of SWANA and spectacularly showcases the region’s distinctive beauty and iconic visual expressions. Drawn primarily from the Art Institute’s rich collection of textiles, jewelry, and adornment, this display presents over 70 works from the 18th through 20th century—most of which have never been exhibited publicly—including four rare face veils on loan from a private collector based in Riyadh, Saudi Arabia.","**Embroidered Traditions from Morocco to Afghanistan** is the first exhibition at the Art Institute of Chicago to focus entirely on the artistic and cultural traditions of the SWANA region—an acronym for Southwest Asia and North Africa. The show highlights the area’s distinctive beauty and iconic visual styles, drawing primarily from the museum’s own extensive collection of textiles, jewelry, and adornment. It features more than 70 works dating from the 1700s to the 1900s, most of which have never been shown to the public before. Among these are four rare face veils on loan from a private collector based in Riyadh, Saudi Arabia.",84,102,
CT0038,"Among the many other highlights are elaborately decorated garments from Syria, Yemen, Niger, and Egypt; silver and coral “treasure necklaces” from Morocco’s Anti-Atlas Mountains; richly embroidered linen panels from the Art Institute’s exceptional collection of Ottoman Turkish textiles; and a wedding blanket embroidered by the Marsh Arab (Ahwari) peoples of Iraq.","Among the many other highlights are elaborately decorated garments from Syria, Yemen, Niger, and Egypt; silver and coral “treasure necklaces” from Morocco’s Anti-Atlas Mountains; richly embroidered linen panels from the Art Institute’s exceptional collection of textiles from the Ottoman Empire (a Turkish-ruled empire that lasted from the 1300s to the early 1900s); and a wedding blanket embroidered by the Marsh Arab (Ahwari) peoples of Iraq.",51,65,
CT0039,"Barbara Hammer’s experimental film Sanctus depicts human bodies at risk. It features archival moving X-rays taken by doctor and filmmaker James Sibley Watson Jr. (1894–1982) of people making simple gestures and engaging in everyday activities: applying lipstick, drinking liquids, shaking hands, and shaving. Hammer rephotographed the original film and spliced the images together in a visceral montage set to overwhelming requiems by Neil B. Rolnick. She further transformed the X-rays with flashes of light, hand-painted colors, and other visual effects and by speeding up, looping, and reversing the movements. In presenting images captured by medical technology that uses large amounts of radiation, Hammer underscored her idea that “science advances through the demise of animal, including human, subjects in experiments” and that imaging, and even treatment, can cause harm. ","Barbara Hammer’s experimental film *Sanctus* shows human bodies in vulnerable states. The film uses archival moving X-rays taken by doctor and filmmaker James Sibley Watson Jr. (1894–1982), which capture people performing simple gestures and everyday actions: applying lipstick, drinking, shaking hands, and shaving. Hammer re-photographed the original footage and edited the images together in a powerful sequence set to overwhelming musical pieces (requiems) by Neil B. Rolnick. She further altered the X-rays with flashes of light, hand-painted colors, and other visual effects, as well as by speeding up, looping, and reversing the movements. By presenting images created by medical technology that uses large amounts of radiation, Hammer emphasized her view that “science advances through the demise of animal, including human, subjects in experiments” and that imaging—and even treatment—can cause harm.",128,130,
CT0040,"Sanctus emerged from Hammer’s initial engagement with medical themes, an interest incited in the early 1980s by the AIDS epidemic. Over the course of her 50-year career, Hammer worked in photography, 16mm film, and video with an unflinching focus on queer communities and on her encounters within the American medical system.","Sanctus grew out of Hammer’s early interest in medical subjects, sparked in the 1980s by the AIDS crisis. Over her 50-year career, Hammer worked in photography, 16mm film, and video, consistently focusing on queer communities and her own experiences within the American healthcare system.",51,44,
CT0041,"Step back in time and immerse yourself in the spiritual, domestic, and chivalric worlds of the Middle Ages and Renaissance. The Deering Family Galleries of Medieval and Renaissance Art, Arms, and Armor present nearly 700 objects from the museum’s rich holdings of art from 1200 to 1600: monumental altarpieces, exquisite jewelry, and the beloved arms and armor collection.","Step back in time and explore the spiritual, home, and knightly worlds of the Middle Ages and Renaissance. The Deering Family Galleries of Medieval and Renaissance Art, Arms, and Armor showcase nearly 700 objects from the museum’s extensive collection of art created between 1200 and 1600: large-scale religious paintings for altars, finely crafted jewelry, and the popular collection of weapons and armor.",58,62,
