ID,CuratorialText,persona1_adapted,word_count_original,word_count_adapted,error
CT0011,"At the Art Institute, Shaw debuts his more-than 100-feet-wide, 21-panel Paradise Lost (2009–25), the artist’s most ambitious and personal project to date. This magnificent allegorical painting takes viewers on a spellbinding journey, from the nocturnal solitude of the artist’s childhood in Kashmir to the frenzied daylight of the art world and the West to finally a fragile, renewed dawn. Each panel is dense with symbolism: mythical beasts, anthropomorphic hybrids, collapsing kingdoms, and natural beauty in various states of transformation. Throughout, the work is dotted with images of the artist, sometimes as a humanoid creature with different animal heads, at another time as a monkey looking with awe at the gleaming edifices and the wealth of the West, and sometimes unambiguously in full human form seated on a bed of saffron under a blossoming cherry tree, lost deep in his thoughts","At the Art Institute, Shaw presents his largest and most personal work yet. It is called *Paradise Lost* (2009–25). The painting is over 100 feet wide and has 21 panels. This big, story-like painting takes viewers on a journey. It starts with the quiet, lonely nights of Shaw’s childhood in Kashmir. Then it moves to the busy, bright days of the art world and the West. Finally, it shows a fragile, new dawn.

Each panel is full of symbols. You will see mythical beasts, mixed human-animal creatures, falling kingdoms, and natural beauty that is changing. Throughout the work, Shaw includes images of himself. Sometimes he looks like a human with different animal heads. Other times he is a monkey staring in wonder at the shiny buildings and wealth of the West. And sometimes he is clearly a human, sitting on a bed of saffron under a blooming cherry tree, lost in his thoughts.",140,153,
CT0012,"The work is not a direct retelling of Milton’s 17th-century poem Paradise Lost, but rather a reflection on the many paradises lost across a lifetime: childhood innocence, creative freedom, mental tranquility, cultural belonging. “This is not just my story,” Shaw explained. “It is the story of each of us, and the story of our times.”","This artwork does not directly retell John Milton’s 17th-century poem *Paradise Lost*. Instead, it reflects on the many kinds of paradise people lose over a lifetime. These include childhood innocence, creative freedom, mental peace, and a sense of belonging to a culture. “This is not just my story,” Shaw explained. “It is the story of each of us, and the story of our times.”",55,64,
CT0013,"While Shaw has previously shown the first chapter of Paradise Lost, this exhibition marks the first time all four chapters will be displayed, showcasing the fullest extent yet of this epic masterpiece. “This painting was made not only to document a life,” Shaw shared, “but to offer something to those who come after, to offer a space of reflection for emotional recognition and perhaps for quiet rebellion against forgetfulness. I do hope that this work invites the viewer to slow down and to look carefully and to feel without haste.”
","Shaw has shown the first chapter of *Paradise Lost* before. But this exhibition is the first time all four chapters are on display. It shows the full scope of this epic masterpiece so far. “This painting was made not just to record a life,” Shaw said. “It was also made to give something to future generations. It offers a space for reflection, for emotional understanding, and maybe for quiet rebellion against being forgotten. I hope this work makes viewers slow down, look closely, and feel without rushing.”",90,87,
CT0014,"Exquisitely crafted and shrouded in mystery, Saint-Porchaire ceramics are among the rarest treasures of the French Renaissance.",Saint-Porchaire ceramics are beautifully made and full of mystery. They are some of the rarest treasures from the French Renaissance.,17,20,
CT0015,"Only around 70 examples are known to exist worldwide, and each one dazzles and intrigues with its refined and delicate modeling and astonishingly intricate decoration. Created between about 1520 and 1570 and closely associated with the royal courts of François I and Henri II, these extraordinary works bear the emblems of power, prestige, and desire—including the interlaced cipher of Henri II and his famed mistress, Diane de Poitiers.","Only about 70 of these objects are known to exist in the world. Each one amazes viewers with its fine, careful modeling and incredibly detailed decoration. Artists made them between about 1520 and 1570. These works are closely linked to the royal courts of King François I and King Henri II. They carry symbols of power, status, and desire. One example is the linked initials of Henri II and his famous mistress, Diane de Poitiers.",68,75,
CT0016,"Saint-Porchaire ceramics embody the sophistication and inventive spirit of Renaissance court culture. Fashioned from lead-glazed earthenware, their sculptural forms echo precious metalwork, while their ornamental patterns draw inspiration from textiles, bookbinding, and other luxury arts. Together, they express a unique and daring artistry, playful elegance, and refined taste at the height of French royal patronage.","Saint-Porchaire ceramics show the elegance and creative energy of Renaissance court life. These objects are made from lead-glazed earthenware, a type of pottery coated with a shiny finish. Their shapes look like fancy metalwork, and their decorative patterns come from fabrics, book covers, and other luxury items. Together, they reveal a bold and original style, playful beauty, and refined taste during the peak of French royal support for the arts.",55,70,
CT0017,"Beginning in March, the Art Institute will present an exceptional group of Saint-Porchaire ceramics from a private collection—most on public view for the first time since the late 1800s—in the Deering Family Galleries of Medieval and Renaissance Art, Arms, and Armor. These rare works will be shown alongside other notable examples of French Renaissance ceramics drawn from the Art Institute’s collection, including several recent acquisitions.","Starting in March, the Art Institute will show a special group of Saint-Porchaire ceramics from a private collection. Most of these pieces have not been seen by the public since the late 1800s. They will be on display in the Deering Family Galleries of Medieval and Renaissance Art, Arms, and Armor. These rare works will be shown next to other important French Renaissance ceramics from the Art Institute’s own collection. Some of these pieces were recently acquired.",65,77,
CT0018,"Installed in the intimate James W. and Marilynn Alsdorf Gallery, this focused presentation invites close encounters with these remarkable jewel-like objects, while its placement within the broader context of the Deering Family Galleries highlights the rich dialogue between ceramics and the metalwork, textiles, and decorative arts that flourished during the Renaissance.","This display is in the small James W. and Marilynn Alsdorf Gallery. It lets you get close to these tiny, jewel-like objects. The gallery sits inside the larger Deering Family Galleries. This location shows how ceramics, metalwork, textiles, and other decorative arts influenced each other during the Renaissance.",51,48,
CT0019,"Over a long and distinguished career, Japanese artist Hamanishi Katsunori (born 1949) has focused on making mezzotint prints, perhaps the most demanding of all print techniques.",Japanese artist Hamanishi Katsunori (born 1949) has spent his long and respected career making mezzotint prints. Mezzotint is a printmaking method that is very hard to do.,26,27,
CT0020,"Mezzotints are known for their dark and atmospheric appearance. This is because the starting point for any mezzotint is the creation of a roughened surface, which produces a solid black background when printed. To draw the image that emerges from this dark background, the artist uses a series of burnishers and scrapers; the deepest gouges print as white areas on the finished print.","Mezzotints are known for their dark, moody look. That’s because the artist starts by roughing up the surface of the printing plate. When printed, this rough surface creates a solid black background. To make the image appear from that darkness, the artist uses tools called burnishers and scrapers. The deepest scratches show up as white areas in the final print.",63,60,
CT0021,"This presentation includes earlier, smaller-format works done without color, as well as more recent larger work that boast many hues. Among the earlier monochromatic prints is Hamanishi’s 1997 Viva Chicago series, which focuses on the city’s beloved public monuments like the Picasso and Miró sculptures. As the artist recalled, “When I first came here, I was unprepared for the impact this city would leave on my mind, such a vivid impression etched deep in my memory… . This is my ode to Chicago.”","This exhibit shows both earlier, smaller black-and-white works and newer, larger pieces full of color. One of the early black-and-white prints is Hamanishi’s 1997 Viva Chicago series. It focuses on the city’s favorite public monuments, like the Picasso and Miró sculptures. The artist remembered, “When I first came here, I was unprepared for the impact this city would leave on my mind, such a vivid impression etched deep in my memory… . This is my ode to Chicago.”",83,78,
CT0022,"The exhibition also celebrates several important gifts to the museum. Hamanishi’s 2022 Four Seasons series—shown here for the first time—is a recent gift from the artist. Each work in the series is reminiscent of the panels of a folding screen and features seasonal floral imagery. Many works in the show come from the 2013 gift to the museum from the Ninion and Sheldon Landy Collection, which gave the Art Institute the largest collection of Hamanishi’s prints in the world.",This exhibition also honors several important gifts to the museum. Hamanishi’s 2022 Four Seasons series is shown here for the first time. It is a recent gift from the artist. Each work in the series looks like the panels of a folding screen. They show flowers and plants from different seasons. Many works in the show come from a 2013 gift. That gift came from the Ninion and Sheldon Landy Collection. It gave the Art Institute the largest collection of Hamanishi’s prints in the world.,79,85,
CT0023,"“There is no work by Carroll Dunham that does not use drawing as a foundation.”  
—Carroll Dunham. Over the course of five decades, Dunham has engaged in wide-ranging formal and thematic experimentation across various media, yet his drawings represent a distinct, interconnected body of work. Dunham’s mature artistic career began in 1970s New York amid a scene dominated by Minimalist aesthetics. Using simple elements such as line, shape, and color, he made a tremendous impact with work that nevertheless signaled a return to subject matter. In the intervening decades, Dunham has continued to produce drawings that test, and ultimately collapse, the porous boundaries between abstraction and figuration: bodies shapeshift into buildings, trees pose like models, the cellular resembles the cosmic, and internal organs or private parts are made very public.
","“There is no work by Carroll Dunham that does not use drawing as a foundation.”  
—Carroll Dunham  

For over fifty years, Dunham has tried many different styles and materials in his art. But his drawings form a special, connected group of works. His career as an artist began in New York in the 1970s. At that time, many artists focused on simple, clean styles called Minimalism. Dunham used basic tools like lines, shapes, and colors. Even so, his work made a big impact because it brought back real subjects and stories. Over the years, Dunham has kept making drawings that blur the line between abstract art (which doesn’t show real objects) and figurative art (which does). In his work, bodies turn into buildings, trees stand like models, tiny cells look like the universe, and private body parts become very public.",130,140,
CT0024,"Working in series, Dunham methodically tests out every possible outcome of a drawing’s composition or content. This approach seems to spontaneously yield new imagery and ideas that link one body of work to the next. His influences are likewise wide-ranging—art history, philosophy, psychoanalysis, and evolutionary science as well as science fiction and comic books—all of which inform his explorations of the tension between male and female, nature and culture, self and other.","Dunham works in series. He carefully tests every possible outcome of a drawing’s layout or subject. This method seems to naturally create new images and ideas. These ideas connect one group of works to the next. His influences come from many places. They include art history, philosophy, and psychology. He also draws from science, science fiction, and comic books. All of these help him explore the tension between male and female, nature and culture, and self and others.",72,78,
CT0025,"Dunham foregrounds the development of his work by precisely dating each drawing. This practice is evidenced in the thousands of drawings he has organized into an archive, from which this show is derived. Developed in conversation with the artist, this comprehensive survey is the first museum presentation focused exclusively on Dunham’s drawings. Encompassing a 50-year period and featuring many drawings making their public debut, it celebrates the medium central to Dunham’s expansive practice.","Dunham shows how his art has changed over time by dating each drawing exactly. He has done this with thousands of drawings, which he keeps in an organized collection. This exhibition comes from that collection. Created with the artist’s help, this is the first museum show to focus only on Dunham’s drawings. It covers 50 years of his work and includes many drawings shown to the public for the first time. The show celebrates drawing, which is the key part of Dunham’s wide-ranging art.",73,84,
CT0026,"In fall of 2024, the Art Institute unveiled a newly imagined and installed gallery for the arts of Korea—our first space fully dedicated to this cultural region.","In fall 2024, the Art Institute opened a new gallery for Korean art. It is our first space fully focused on this culture.",27,23,
CT0027,"The new installation presents a wider range of objects than previous displays—extending from ceramics to textiles and painting and spanning 2,000 years from the Three Kingdoms period (about 57 BCE–676 CE) until today. Intentionally located between the Chinese and Japanese art galleries, the thoughtful display offers insight into how these artworks both reflect the religious and material culture of Korea and how they relate to the arts of Korea’s influential neighbors, China and Japan.","This new exhibit shows more types of objects than before. You will see ceramics, textiles, and paintings. The artworks span 2,000 years, from the Three Kingdoms period (about 57 BCE–676 CE) to today. The gallery sits between the Chinese and Japanese art rooms on purpose. This thoughtful setup helps visitors see how these artworks reflect Korea’s religious and material culture. It also shows how Korean art connects to the art of its powerful neighbors, China and Japan.",74,77,
CT0028,"Six themes introduce Korea’s long and rich history as well as its religious, political, and material cultures. The first section introduces objects that were made to help understand and spread the teachings of the Buddha. The centerpiece, an 18th-century Buddha statue, is on view for the first time since its acquisition after extensive conservation treatment. A section devoted to celadon and tea culture provides a glimpse into the practice of tea ceremonies during the Goryeo dynasty (918–1392), and objects grouped around the idea of symbolism illustrate how beautiful embellishments represent desired outcomes, such as a blissful marriage, career advancement, and long life.","Six themes explore Korea’s long and rich history, along with its religious, political, and material cultures. The first section shows objects made to help people understand and share the teachings of the Buddha. The main piece is an 18th-century Buddha statue. It is on display for the first time since the museum got it, after careful cleaning and repair. Another section focuses on celadon, a type of green-glazed pottery, and tea culture. It offers a look at how tea ceremonies were held during the Goryeo dynasty (918–1392). Objects grouped by the idea of symbolism show how beautiful decorations stand for things people wanted, like a happy marriage, a better career, and a long life.",102,114,
CT0029,"The remaining three sections focus on how material culture responded to a major ideological, political, and cultural shift during the Joseon dynasty (1392–1897) as evidenced in the creation of the earthy grey stoneware known as buncheong, elegant white porcelain, and scholars’ objects. The new installation also includes select contemporary works that meaningfully engage with traditional forms and materials.","The last three sections show how art and everyday objects changed during the Joseon dynasty (1392–1897). This was a time of major shifts in ideas, politics, and culture. We can see these changes in three types of objects: earthy grey stoneware called buncheong, elegant white porcelain, and items used by scholars. The new display also includes a few modern works that connect with these traditional forms and materials in meaningful ways.",58,71,
CT0030,The transformed space explores aspects of life and the afterlife in the Nile Valley with the first new installation of works from the museum’s historic collection of ancient Egyptian art in a quarter-century. Striking artifacts—displayed along one wall of the gallery in a series of innovative cases that promote viewing from multiple vantage points—provide insight into the beliefs and practices of this illustrious North African culture.,The transformed gallery explores life and the afterlife in the Nile Valley. It features the first new display of works from the museum’s ancient Egyptian art collection in 25 years. Striking artifacts line one wall in special cases that let you view them from different angles. These objects reveal the beliefs and practices of this famous North African culture.,66,59,
CT0031,"Recurring themes throughout this fresh presentation of the collection consider the impact of Egypt’s natural environment, including the Nile River, on its visual culture; reveal the processes of ancient Egyptian artists; and explore the centrality of gods and goddesses to life (and death) along the Nile. Arresting sculptures, such as the statue of Shebenhor, reveal how ancient Egyptians chose to present themselves so that they would be remembered for eternity, while funerary works—such as a gilded funerary mask—unveil practices for preparing for and protecting oneself in the afterlife.","This fresh look at the collection explores several big ideas. It shows how Egypt’s natural world, especially the Nile River, shaped its art. It also reveals how ancient Egyptian artists worked. And it looks at how gods and goddesses were central to life and death along the Nile.

Striking sculptures, like the statue of Shebenhor, show how Egyptians chose to be remembered forever. Funeral objects, such as a gold-covered funeral mask, reveal the practices they used to prepare for and protect themselves in the afterlife.",88,85,
CT0032,"For the first time in over 30 years, the Art Institute of Chicago unveils an elegant and thought-provoking new display of architectural fragments from buildings in and around Chicago. Since the 19th century, Chicago’s urban landscape has experienced continuous change. Over time, many  transformations of the city’s streets and neighborhoods have become invisible, preserved only in collective memory and archival photographs. Architectural fragments provide another avenue to understanding our urban past, including historical building practices and technologies, our dynamic communities, and evolving ways of life.","For the first time in over 30 years, the Art Institute of Chicago shows a new display of architectural pieces from buildings in and around Chicago. These pieces are elegant and make you think. Since the 1800s, Chicago’s cityscape has kept changing. Over time, many changes to the city’s streets and neighborhoods have become hidden. They survive only in shared memory and old photos. Architectural fragments offer another way to learn about our city’s past. They show us how buildings were made, how our communities changed, and how people’s ways of life evolved.",85,93,
CT0033,"In this new installation, sculptural elements from building facades and interiors are displayed in groups that allow visitors to learn about many architecturally or culturally significant structures and moments in Chicago. These range from celebrated buildings by well-known architects like Frank Lloyd Wright and Louis Sullivan to important local histories related to the South Side neighborhood of Bronzeville, labor, and preservation.
","In this new exhibit, pieces from building fronts and insides are grouped together. They help visitors learn about important buildings and moments in Chicago. Some are famous structures by well-known architects like Frank Lloyd Wright and Louis Sullivan. Others tell local stories about the Bronzeville neighborhood, labor, and preservation.",61,49,
CT0034,"Featuring well-loved works from the permanent collection alongside important new acquisitions—such as a stained-glass window by Marion Mahony Griffin and a terracotta bust of an Egyptian pharaoh by Walter Bailey—this installation, designed by the Chicago-based practice Norman Kelley, offers dynamic encounters with the museum’s rich holdings of architectural fragments, an integral part of our shared material history.",This installation brings together favorite works from the museum’s collection and important new pieces. These include a stained-glass window by Marion Mahony Griffin and a terracotta bust of an Egyptian pharaoh by Walter Bailey. The design comes from the Chicago-based firm Norman Kelley. It offers exciting ways to explore the museum’s large collection of architectural fragments. These fragments are a key part of our shared material history.,57,67,
CT0035,"In the textiles of Southwest Asia and North Africa, embroidery is more than surface decoration. In this region, known as SWANA, artists have used, and continue to use, centuries-old embellishment techniques to transmit cultural expressions of identity, status, and long-held belief systems. Cultural groups throughout the region wear layers of dress and adornment to protect their bodies physically and spiritually. Garments and household items are ornamented with valuable materials that function as wearable wealth, including symbolic motifs and designs constructed with coins, thread, beads, amulets, ornaments, and jewelry.","In the textiles of Southwest Asia and North Africa, embroidery is more than just decoration. In this region, called SWANA, artists have used old techniques for centuries—and still use them today—to share cultural ideas about identity, status, and long-held beliefs. Different cultural groups in the area wear layers of clothing and accessories to protect their bodies and spirits. Clothes and household items are decorated with valuable materials that act like wearable wealth. These items include symbolic patterns and designs made with coins, thread, beads, amulets, ornaments, and jewelry.",88,88,
CT0036,The vast area that spans from Morocco and Algeria in the west to Afghanistan and Uzbekistan in the east is connected by millennia-old trade networks. The works presented reveal pathways of deep cultural exchange shaped by diverse landscapes—from mountains and deserts to seas—along with the movement of nomadic peoples and the spread and interweaving of multiple religious traditions and urban fashions.,"A huge region stretches from Morocco and Algeria in the west to Afghanistan and Uzbekistan in the east. For thousands of years, trade routes have linked these lands together. The artworks here show how cultures shared ideas across mountains, deserts, and seas. Nomadic people moved through these areas, and different religions and city styles mixed and blended along the way.",61,60,
CT0037,"Embroidered Traditions from Morocco to Afghanistan is the first exhibition at the Art Institute of Chicago devoted exclusively to the artistic and cultural traditions of SWANA and spectacularly showcases the region’s distinctive beauty and iconic visual expressions. Drawn primarily from the Art Institute’s rich collection of textiles, jewelry, and adornment, this display presents over 70 works from the 18th through 20th century—most of which have never been exhibited publicly—including four rare face veils on loan from a private collector based in Riyadh, Saudi Arabia.","Embroidered Traditions from Morocco to Afghanistan is the first show at the Art Institute of Chicago focused only on the art and culture of the SWANA region. It highlights the area’s unique beauty and famous visual styles. Most of the items come from the museum’s own large collection of textiles, jewelry, and body adornment. The exhibition includes over 70 works from the 1700s to the 1900s. Many of these have never been shown to the public before. Four rare face veils are also on display. They are on loan from a private collector who lives in Riyadh, Saudi Arabia.",84,99,
CT0038,"Among the many other highlights are elaborately decorated garments from Syria, Yemen, Niger, and Egypt; silver and coral “treasure necklaces” from Morocco’s Anti-Atlas Mountains; richly embroidered linen panels from the Art Institute’s exceptional collection of Ottoman Turkish textiles; and a wedding blanket embroidered by the Marsh Arab (Ahwari) peoples of Iraq.","Other highlights include decorated clothing from Syria, Yemen, Niger, and Egypt. There are silver and coral ""treasure necklaces"" from Morocco’s Anti-Atlas Mountains. You can also see richly embroidered linen panels from the Art Institute’s collection of Ottoman Turkish textiles. Finally, there is a wedding blanket embroidered by the Marsh Arab (Ahwari) people of Iraq.",51,54,
CT0039,"Barbara Hammer’s experimental film Sanctus depicts human bodies at risk. It features archival moving X-rays taken by doctor and filmmaker James Sibley Watson Jr. (1894–1982) of people making simple gestures and engaging in everyday activities: applying lipstick, drinking liquids, shaking hands, and shaving. Hammer rephotographed the original film and spliced the images together in a visceral montage set to overwhelming requiems by Neil B. Rolnick. She further transformed the X-rays with flashes of light, hand-painted colors, and other visual effects and by speeding up, looping, and reversing the movements. In presenting images captured by medical technology that uses large amounts of radiation, Hammer underscored her idea that “science advances through the demise of animal, including human, subjects in experiments” and that imaging, and even treatment, can cause harm. ","Barbara Hammer’s experimental film *Sanctus* shows human bodies in danger. The film uses old moving X-rays taken by doctor and filmmaker James Sibley Watson Jr. (1894–1982). In these X-rays, people do simple things like putting on lipstick, drinking, shaking hands, and shaving. Hammer re-filmed the original movie and cut the images together in a powerful sequence set to sad requiem music by Neil B. Rolnick. She changed the X-rays even more by adding flashes of light, hand-painted colors, and other visual tricks. She also sped up, looped, and reversed the movements. By showing images made with medical technology that uses a lot of radiation, Hammer made her point clear: “science advances through the death of animal, including human, subjects in experiments.” She wanted viewers to understand that medical imaging and even treatment can cause harm.",128,135,
CT0040,"Sanctus emerged from Hammer’s initial engagement with medical themes, an interest incited in the early 1980s by the AIDS epidemic. Over the course of her 50-year career, Hammer worked in photography, 16mm film, and video with an unflinching focus on queer communities and on her encounters within the American medical system.","Sanctus came from Hammer’s first work on medical topics. Her interest in these themes started in the early 1980s because of the AIDS crisis. Over her 50-year career, Hammer used photography, 16mm film, and video. She focused directly on queer communities and her own experiences with the American medical system.",51,50,
CT0041,"Step back in time and immerse yourself in the spiritual, domestic, and chivalric worlds of the Middle Ages and Renaissance. The Deering Family Galleries of Medieval and Renaissance Art, Arms, and Armor present nearly 700 objects from the museum’s rich holdings of art from 1200 to 1600: monumental altarpieces, exquisite jewelry, and the beloved arms and armor collection.","Travel back in time and explore the spiritual, home, and knightly worlds of the Middle Ages and Renaissance. The Deering Family Galleries of Medieval and Renaissance Art, Arms, and Armor show nearly 700 objects from the museum’s collection of art from 1200 to 1600: large altarpieces, fine jewelry, and the popular arms and armor collection.",58,55,
CT0042,"The sumptuous display begins with a large room featuring architectural sculpture, treasury objects, and early painting that convey the austere sanctity of earlier medieval art. The centerpiece of the gallery is the meticulously conserved Ayala Altarpiece, commissioned in 1396 by the chancellor of Castile for his family’s funerary chapel in northern Spain. Spanning nearly 24 feet across and eight feet high, the painted wood altarpiece has undergone extensive treatment over the last three years and makes its restored debut in brilliant form. Two linked vaulted galleries showcase altarpieces and altarpiece fragments from Italy, Spain, and northern Europe, including the Art Institute favorite Saint George and the Dragon by Bernat Martorell. Each is displayed to suggest its original religious space, highlighting the church as a center of public life.","The exhibition opens with a large room filled with architectural carvings, treasury objects, and early paintings. These works show the serious and holy feeling of medieval art. The main piece is the Ayala Altarpiece, a painted wood artwork that was carefully restored. It was made in 1396 for a Spanish nobleman's family chapel. The altarpiece is almost 24 feet wide and eight feet tall. It took three years to restore, and now it looks bright and new. Two connected rooms with arched ceilings display altarpieces and altarpiece parts from Italy, Spain, and northern Europe. One highlight is Saint George and the Dragon by Bernat Martorell, a favorite at the Art Institute. Each piece is shown in a way that suggests its original church setting. This reminds us that the church was a center of public life.",128,136,
CT0043,"The spaces that follow are more intimate, focusing on the texture of late Gothic and Renaissance life. One gallery presents luxury goods and the accessories of feasting, while another displays works of art for the bedchambers of Tuscany’s merchant elite. Everyday objects from northern Europe, along with jewelry and items of personal display, complete the domestic picture of the period.","The next rooms feel more personal. They show what daily life was like in the late Gothic and Renaissance periods. One room displays fancy goods and items used for feasting. Another room shows art made for the bedrooms of wealthy Tuscan merchants. Everyday objects from northern Europe, along with jewelry and personal items, complete the picture of home life during this time.",60,62,
