ID,ReferenceNumber,Museum,NameOfTheObject,PlaceOfOriginationMuseum,PlaceOfOrigination,Medium,Dimension,MuseumObjectType,TextType,CuratorialText,WordCountCuratorialText,URL,YearOfTheArtwork,NameCurator,NameOfTheArtist,Language,lexical_adapted,persona1_adapted,persona2_adapted,persona3_adapted,CuratorialText_fk,CuratorialText_smog,CuratorialText_avg_sent_len,CuratorialText_avg_word_len,lexical_adapted_fk,lexical_adapted_smog,lexical_adapted_avg_sent_len,lexical_adapted_avg_word_len,persona1_adapted_fk,persona1_adapted_smog,persona1_adapted_avg_sent_len,persona1_adapted_avg_word_len,persona2_adapted_fk,persona2_adapted_smog,persona2_adapted_avg_sent_len,persona2_adapted_avg_word_len,persona3_adapted_fk,persona3_adapted_smog,persona3_adapted_avg_sent_len,persona3_adapted_avg_word_len
CT0202,,The Met Museum,,The United States,Italy,,,,SectionText,"This first comprehensive U.S. exhibition on Raphael provides an immersive look at his meteoric career. Together, the drawings, paintings, prints, and tapestries on view present a portrait of his dashing artistic personality and astonishingly creative mind. This is also the story of an artist who was born to a poet-painter, became an intimate friend to literary figures, and tried his hand at composing sonnets. Raphael lived and worked in a culture accustomed to thinking of painting and poetry as intertwined sister arts. The elegance and dramatic force of his imagery still have the power to invoke the ancient dictum, much discussed in his time, that “painting is a mute poetry, and poetry is a blind painting.”",116,https://www.metmuseum.org/exhibitions/raphael-sublime-poetry/inside-the-exhibition,,,,English,"This first complete U.S. show on Raphael gives an up-close look at his fast-moving career. Together, the drawings, paintings, prints, and tapestries on view show a picture of his lively artistic nature and amazingly creative mind. This is also the story of an artist who was born to a poet-painter, became a close friend to literary figures, and tried his hand at writing sonnets. Raphael lived and worked in a culture used to thinking of painting and poetry as connected sister arts. The grace and dramatic power of his images still have the ability to call up the old saying, much talked about in his time, that “painting is a silent poetry, and poetry is a blind painting.”","This first major U.S. exhibition on Raphael offers an up-close look at his fast-moving career. The drawings, paintings, prints, and tapestries on display show his bold artistic style and brilliant imagination. This is also the story of an artist whose father was a poet and painter. Raphael became close friends with writers and even tried writing sonnets himself. He lived in a time when people saw painting and poetry as connected art forms. The beauty and power of his images still remind us of an old saying from his era: “Painting is silent poetry, and poetry is blind painting.”","This first comprehensive U.S. exhibition on Raphael offers an immersive view of his rapid, brilliant career. The drawings, paintings, prints, and tapestries on display together create a portrait of his lively artistic personality and remarkably creative mind. This is also the story of an artist who was born to a poet-painter, became a close friend to literary figures, and tried writing sonnets. Raphael lived and worked in a culture that saw painting and poetry as connected sister arts. The elegance and dramatic power of his images still evoke the ancient saying, widely discussed in his time, that “painting is a silent poetry, and poetry is a blind painting.”","This first comprehensive U.S. exhibition on Raphael offers an in-depth look at his remarkably swift rise to fame. Together, the drawings, paintings, prints, and tapestries on display reveal both his bold artistic personality and his astonishingly inventive mind. This is also the story of an artist who was born to a poet-painter, became a close friend of literary figures, and even tried his hand at writing sonnets. Raphael lived and worked in a culture that saw painting and poetry as deeply connected forms of art—often called ""sister arts."" The elegance and dramatic power of his images still have the ability to bring to mind the ancient saying, much debated in his day, that ""painting is a silent poetry, and poetry is a blind painting.""",11.887931034482758,14.554592549557764,22.8,4.991228070175438,10.080000000000002,12.745084868956482,22.8,4.456140350877193,8.519653679653679,10.608840637214634,16.0,4.6875,11.424444444444447,13.5591,21.2,4.971698113207547,11.59741935483871,14.06817628641468,24.4,4.737704918032787
CT0203,,The Met Museum,,The United States,Italy,,,,SectionText,"Raphael was born on April 6, 1483, in Urbino, a hill town set in a spectacular, rugged landscape in the Marche region, in east central Italy. The artist’s roots in Urbino, with its refined court life and unique intellectual heritage, played a defining role in his life and career. He proudly identified with his birthplace and signed his paintings “RAPHAEL VRBINAS” to the end of his days.",67,https://www.metmuseum.org/exhibitions/raphael-sublime-poetry/inside-the-exhibition,,,,English,"Raphael was born on April 6, 1483, in Urbino, a hill town set in a spectacular, rough landscape in the Marche region, in east central Italy. The artist’s roots in Urbino, with its refined court life and unique intellectual heritage, played a defining role in his life and career. He proudly identified with his birthplace and signed his paintings “RAPHAEL VRBINAS” to the end of his days.","Raphael was born on April 6, 1483, in Urbino, Italy. Urbino is a hill town in the Marche region of east central Italy. The area has a dramatic, rocky landscape. Urbino had a refined court life and a unique intellectual history. These qualities shaped Raphael’s life and career. He was proud of his hometown. Until the end of his life, he signed his paintings “RAPHAEL VRBINAS.”","Raphael was born on April 6, 1483, in Urbino. Urbino is a hill town located in a dramatic, rugged landscape in the Marche region of east central Italy. The artist’s origins in Urbino—a place known for its refined court life and distinctive intellectual tradition—had a defining influence on his life and career. He identified proudly with his birthplace and signed his paintings “RAPHAEL VRBINAS” until the end of his life.","Raphael was born on April 6, 1483, in Urbino, a hill town set in a spectacular, rugged landscape in the Marche region of east central Italy. The artist’s roots in Urbino, with its refined court life and unique intellectual heritage, played a defining role in his life and career. He proudly identified with his birthplace and signed his paintings “RAPHAEL VRBINAS” to the end of his days.",10.555820895522391,12.457975602129121,22.666666666666668,4.5588235294117645,10.379701492537311,12.457975602129121,22.666666666666668,4.544117647058823,5.429567099567102,9.606745405546679,9.571428571428571,4.432835820895522,9.777857142857144,13.023866798666859,18.25,4.684931506849315,10.555820895522391,12.457975602129121,22.666666666666668,4.5588235294117645
CT0204,,The Met Museum,,The United States,Italy,,,,WallText,"Raphael received his earliest training from his father, Giovanni Santi (ca. 1439–1494), a court painter and prolific poet. During Raphael’s childhood, Giovanni was busy composing an epic poem on Federico III da Montefeltro (1422–1482), the famous ruler who had brought peace, wealth, and fame to the Duchy of Urbino. A formidable general, scholar, and patron of art and architecture, Federico transformed his court into an internationally celebrated center for the arts and humanist learning. He founded a fabled library and rebuilt Urbino’s imposing Palazzo Ducale, whose rhythmic arcades and harmonic geometry embodied the humanist dedication to mathematics that distinguished the culture of Urbino. Those same ideals are evident in the vibrant architectural visions—enlivened with perspectival effects and classical references—created by Urbino painters.",122,https://www.metmuseum.org/exhibitions/raphael-sublime-poetry/inside-the-exhibition,,,,English,"Raphael received his earliest training from his father, Giovanni Santi (ca. 1439–1494), a court painter and productive poet. During Raphael’s childhood, Giovanni was busy writing a long poem on Federico III da Montefeltro (1422–1482), the famous ruler who had brought peace, wealth, and fame to the Duchy of Urbino. A powerful general, scholar, and supporter of art and building, Federico changed his court into an internationally famous center for the arts and humanist learning. He started a famous library and rebuilt Urbino’s impressive Palazzo Ducale, whose repeated arches and balanced shapes showed the humanist focus on mathematics that set apart the culture of Urbino. Those same ideas are clear in the lively architectural scenes—made more lively with depth effects and classical references—created by Urbino painters.","Raphael got his first art lessons from his father, Giovanni Santi. Giovanni was a court painter and a poet who wrote many poems. When Raphael was a child, his father was working on a long epic poem about Federico III da Montefeltro. Federico was a famous ruler who brought peace, wealth, and fame to the Duchy of Urbino. He was a strong military leader, a scholar, and a supporter of art and architecture. Federico turned his court into a famous center for the arts and humanist learning. Humanism was a way of thinking that focused on human values and the study of classical texts. Federico built a legendary library and rebuilt Urbino’s grand palace, the Palazzo Ducale. The palace had repeating arches and balanced shapes that showed the humanist love for math. These same ideas appear in the lively city scenes painted by Urbino artists. Their works used perspective—a technique that makes things look three-dimensional—and included references to ancient Greek and Roman styles.","Raphael received his earliest training from his father, Giovanni Santi (ca. 1439–1494), a court painter and prolific poet. During Raphael’s childhood, Giovanni was busy composing an epic poem about Federico III da Montefeltro (1422–1482), the famous ruler who had brought peace, wealth, and fame to the Duchy of Urbino. Federico was a formidable general, scholar, and patron of art and architecture. He transformed his court into an internationally celebrated center for the arts and humanist learning. He founded a legendary library and rebuilt Urbino’s imposing Palazzo Ducale. The palace’s rhythmic arcades and harmonic geometry embodied the humanist dedication to mathematics that distinguished the culture of Urbino. Those same ideals are visible in the vibrant architectural visions created by Urbino painters—visions enlivened with perspectival effects and classical references.","Raphael’s earliest training came from his father, Giovanni Santi (ca. 1439–1494), who worked as a painter for the court and was also a highly productive poet. During Raphael’s childhood, Giovanni was writing a long epic poem about Federico III da Montefeltro (1422–1482), the famous ruler who brought peace, wealth, and fame to the Duchy of Urbino. Federico was a powerful military leader, a scholar, and a generous supporter of art and architecture. He turned his court into an internationally admired center for the arts and for humanist learning—a way of thinking that focused on human potential, classical knowledge, and education. He built a legendary library and rebuilt Urbino’s grand Palazzo Ducale (the Duke’s palace), whose repeating arched walkways and balanced, mathematically harmonious design reflected the humanist belief in the importance of mathematics—a value that set Urbino’s culture apart. These same principles can be seen in the lively architectural scenes created by Urbino’s painters, which are brought to life with techniques that create a sense of depth and include references to classical styles.",15.069508196721312,16.11434528070225,21.333333333333332,5.546875,13.2086,14.554592549557764,21.833333333333332,5.175572519083969,9.590317902955942,11.741389052700956,15.0,4.739393939393939,13.365029527559056,14.90622815163357,16.625,5.511278195488722,14.368438538205982,15.532846611407376,26.0,5.038461538461538
CT0205,,The Met Museum,,The United States,Italy,,,,SectionText,"Raphael’s father soon brought his precocious son to study with Pietro Perugino (1446/50–1523), an artist he likely knew through local projects. A brilliant, prolific painter and draftsman with active workshops in Perugia and Florence, Perugino relied heavily on collaboration with assistants to meet the demands of patrons all over Italy. Raphael coursed quickly through the stages of pupil and apprentice to become first a collaborator to Perugino and then an independent artist. Perugino’s elegant figures, breathtaking command of technique, and efficient methods for reproducing designs left their mark on the younger artist.",92,https://www.metmuseum.org/exhibitions/raphael-sublime-poetry/inside-the-exhibition,,,,English,"Raphael’s father soon brought his gifted son to study with Pietro Perugino (1446/50–1523), an artist he likely knew through local projects. A brilliant, productive painter and drawer with active workshops in Perugia and Florence, Perugino relied heavily on working with helpers to meet the needs of buyers all over Italy. Raphael moved quickly through the stages of student and trainee to become first a helper to Perugino and then an independent artist. Perugino’s graceful figures, amazing skill with technique, and efficient ways of copying designs left their mark on the younger artist.","Raphael’s father soon sent his talented son to study with Pietro Perugino (1446/50–1523). Perugino was an artist Raphael’s father likely knew from local projects. Perugino was a brilliant and busy painter and draftsman. He had active workshops in Perugia and Florence. To meet the demands of clients all over Italy, he relied heavily on help from his assistants. Raphael moved quickly through the stages of student and apprentice. He first became a collaborator with Perugino, then an independent artist. Perugino’s elegant figures, amazing skill with technique, and efficient ways of repeating designs left a strong influence on the younger artist.","Raphael’s father soon brought his exceptionally talented son to study with Pietro Perugino (1446/50–1523), an artist he likely knew through local projects. Perugino was a brilliant and highly productive painter and draftsman. He had active workshops in Perugia and Florence, and he relied heavily on assistants to meet the demands of patrons across Italy. Raphael moved quickly through the stages of pupil and apprentice, first becoming a collaborator of Perugino and then an independent artist. Perugino’s elegant figures, outstanding technical mastery, and efficient methods for reproducing designs had a lasting influence on the younger artist.","Raphael’s father soon brought his exceptionally talented son to study with Pietro Perugino (1446/50–1523), an artist he likely knew through local projects. Perugino was a brilliant and highly productive painter and draftsman (someone who creates detailed drawings as part of their artistic process). He ran busy workshops in Perugia and Florence, where he relied heavily on assistants working together with him to fulfill the many commissions he received from patrons across Italy. Raphael moved quickly through the stages of student and assistant, first becoming a collaborator with Perugino and then an independent artist in his own right. Perugino’s graceful figures, stunning mastery of his craft, and efficient methods for reproducing his designs left a lasting influence on the younger artist.",15.312608695652177,15.903189008614273,23.5,5.48936170212766,13.388695652173912,13.81666964889586,23.5,5.085106382978723,10.171000000000003,12.161744961471694,12.875,5.097087378640777,14.302105263157895,15.6451,19.4,5.474226804123711,15.010000000000002,15.6451,24.4,5.377049180327869
CT0206,,The Met Museum,,The United States,Italy,,,,SectionText,"Ambitious, studious, and disciplined, the young Raphael first sought to establish himself as an independent professional in Città di Castello, a small, wealthy town near Perugia, where he painted notable church altarpieces. Confraternities, religious institutions for regular citizens devoted to works of charity, were also major sources of patronage for artists in Umbria and the Marche. Gathered here are paintings and related studies done for confraternities by Perugino and the young Raphael—including the first painting fully in Raphael’s hand, as confirmed by its recent conservation treatment.",86,https://www.metmuseum.org/exhibitions/raphael-sublime-poetry/inside-the-exhibition,,,,English,"Ambitious, studious, and disciplined, the young Raphael first sought to establish himself as an independent professional in Città di Castello, a small, wealthy town near Perugia, where he painted notable church altarpieces. Confraternities, religious groups for regular citizens devoted to works of charity, were also major sources of support for artists in Umbria and the Marche. Gathered here are paintings and related studies done for confraternities by Perugino and the young Raphael—including the first painting fully in Raphael’s hand, as confirmed by its recent care treatment.","Raphael was ambitious, hardworking, and focused. As a young artist, he first tried to build his career in Città di Castello, a small but wealthy town near Perugia. There, he painted important altarpieces for churches. Confraternities were religious groups for regular people who did charity work. These groups were major supporters of artists in Umbria and the Marche. In this room, you can see paintings and related studies made for confraternities by Perugino and the young Raphael. One of these is the first painting fully done by Raphael himself, as confirmed by recent conservation work.","Ambitious, studious, and disciplined, the young Raphael first sought to establish himself as an independent professional in Città di Castello, a small, wealthy town near Perugia. There, he painted notable church altarpieces. Confraternities—religious institutions for ordinary citizens devoted to charitable works—were also major sources of patronage for artists in Umbria and the Marche. This gallery brings together paintings and related studies created for confraternities by Perugino and the young Raphael. These include the first painting entirely by Raphael’s own hand, as confirmed by its recent conservation treatment.","Ambitious, studious, and disciplined, the young Raphael first sought to establish himself as an independent professional in Città di Castello, a small, wealthy town near Perugia, where he painted notable works for church altars. Confraternities—religious organizations for ordinary citizens dedicated to charitable work—were also major sources of support for artists in the regions of Umbria and the Marche. Gathered here are paintings and related preparatory studies made for confraternities by Perugino and the young Raphael, including the first painting executed entirely by Raphael himself, as confirmed by its recent conservation treatment.",17.817906976744187,19.6203779977781,29.333333333333332,5.693181818181818,16.85744186046512,18.599290044081553,29.333333333333332,5.511363636363637,9.203909774436095,12.540900571622839,13.571428571428571,5.094736842105263,14.931632183908047,16.647925096878797,18.0,5.833333333333333,20.358681318681317,20.267338824336647,31.0,5.827956989247312
CT0207,,The Met Museum,,The United States,Italy,,,,SectionText,"From 1500 to 1507, the young Raphael endeavored to cultivate patrons by painting both monumental altarpieces and small-scale devotional works in the regions of the Marche, Umbria, and Tuscany. An iconic example is the large, multipart painting at the center of this gallery, made for nuns in Perugia and now known as the Colonna Altarpiece (after a later owner). The full ensemble is reunited here as a complete work for the first time since it was dismembered around 1663 and the individual paintings dispersed. Other notable projects include a mammoth altarpiece for the Baronci family chapel in Città di Castello, which was later destroyed in an earthquake and survives only in fragments and preliminary drawings, and a remarkable altarpiece for the Oddi family chapel in Perugia, represented here by studies and the painting that provided its base.",137,https://www.metmuseum.org/exhibitions/raphael-sublime-poetry/inside-the-exhibition,,,,English,"From 1500 to 1507, the young Raphael tried to win over supporters by painting both large altarpieces and small religious works in the areas of the Marche, Umbria, and Tuscany. A classic example is the large, multi-part painting at the center of this gallery, made for nuns in Perugia and now known as the Colonna Altarpiece (after a later owner). The full set is brought together here as a complete work for the first time since it was taken apart around 1663 and the individual paintings spread out. Other important projects include a huge altarpiece for the Baronci family chapel in Città di Castello, which was later destroyed in an earthquake and survives only in pieces and early drawings, and a remarkable altarpiece for the Oddi family chapel in Perugia, shown here by studies and the painting that served as its base.","Between 1500 and 1507, the young Raphael worked hard to find supporters for his art. He painted both huge church altarpieces and small religious works in the regions of the Marche, Umbria, and Tuscany. A famous example is the large, multi-part painting in the center of this gallery. It was made for nuns in Perugia and is now called the Colonna Altarpiece (named after a later owner). For the first time since it was taken apart around 1663, the whole set is back together here. Other important projects include a giant altarpiece for the Baronci family chapel in Città di Castello. That piece was later destroyed in an earthquake. Only fragments and early drawings survive. There is also a remarkable altarpiece for the Oddi family chapel in Perugia. It is shown here through studies and the painting that formed its base.","From 1500 to 1507, the young Raphael tried to gain the support of patrons by painting both large altarpieces and small devotional works in the regions of the Marche, Umbria, and Tuscany. A key example is the large, multi-panel painting at the center of this gallery. It was made for nuns in Perugia and is now called the Colonna Altarpiece (named after a later owner). The entire ensemble is brought together here as a complete work for the first time since it was taken apart around 1663 and the individual paintings were scattered. Other important projects include a very large altarpiece for the Baronci family chapel in Città di Castello. This altarpiece was later destroyed in an earthquake and survives only in fragments and preliminary drawings. Another is a remarkable altarpiece for the Oddi family chapel in Perugia, shown here through studies and the painting that served as its base.","From 1500 to 1507, the young Raphael worked to build relationships with wealthy supporters by creating both large, formal religious paintings for church altars and smaller, personal devotional pieces in the regions of the Marche, Umbria, and Tuscany. A key example is the large, multi-panel painting at the center of this gallery, made for nuns in Perugia and now known as the Colonna Altarpiece (named after a later owner). The complete set of panels is brought together here as a single work for the first time since it was taken apart around 1663 and the individual paintings scattered. Other important projects include a massive altarpiece for the Baronci family chapel in Città di Castello, which was later destroyed in an earthquake and survives only in fragments and early sketches, and a notable altarpiece for the Oddi family chapel in Perugia, shown here through preparatory drawings and the painting that served as its base.",18.180638686131385,18.511140095513987,34.0,5.080882352941177,16.869084507042256,16.827784334635936,35.25,4.680851063829787,8.152971631205673,11.407655852321103,14.0,4.692857142857143,11.961809523809524,14.138980108339055,21.285714285714285,4.8389261744966445,18.839918300653597,17.693802365651003,38.0,4.973684210526316
CT0208,,The Met Museum,,The United States,Italy,,,,SectionText,"Full-scale drawings for the Oddi Altarpiece reveal the workshop practices that Raphael had absorbed during his training and collaboration with Perugino. Dazzling studies on paper also show how he worked in a variety of media—black chalk, pen and ink, and metalpoint on prepared paper—often with a virtuosic command of technique. Drawings such as these likely served as his calling card and undoubtedly impressed his patrons.",67,https://www.metmuseum.org/exhibitions/raphael-sublime-poetry/inside-the-exhibition,,,,English,"Full-scale drawings for the Oddi Altarpiece show the workshop practices that Raphael had learned during his training and work with Perugino. Stunning studies on paper also show how he worked in a variety of materials—black chalk, pen and ink, and metalpoint on prepared paper—often with a masterful control of technique. Drawings such as these likely served as his calling card and certainly impressed his patrons.","Full-scale drawings for the Oddi Altarpiece show how Raphael learned his craft. He picked up these skills while training and working with Perugino. Raphael's brilliant studies on paper also reveal that he used many different materials. He worked with black chalk, pen and ink, and metalpoint on special paper. He had amazing control over these techniques. Drawings like these probably acted as his business card. They surely impressed the people who hired him.","Full-scale drawings for the Oddi Altarpiece show the workshop practices that Raphael learned during his training and collaboration with Perugino. Brilliant studies on paper also demonstrate how he worked in different media—black chalk, pen and ink, and metalpoint on prepared paper—often with a virtuosic command of technique. Drawings like these probably served as his calling card and certainly impressed his patrons.","Full-scale preparatory drawings for the Oddi Altarpiece reveal the studio methods that Raphael had learned during his training and collaboration with Perugino. Brilliant studies on paper also show how he worked in a variety of materials—black chalk, pen and ink, and a technique called metalpoint (using a metal stylus on specially coated paper)—often with a masterful command of his craft. Drawings like these likely served as his professional calling card and certainly impressed his patrons.",13.555384615384614,14.554592549557764,22.0,5.196969696969697,12.284615384615389,13.5591,22.0,5.045454545454546,6.742896281800395,9.236282656511921,10.285714285714286,5.097222222222222,13.231803278688524,15.021129683784007,20.666666666666668,5.516129032258065,15.242666666666668,15.470042427545799,25.333333333333332,5.276315789473684
CT0209,,The Met Museum,,The United States,Italy,,,,SectionText,"Raphael may have been drawn to Florence after hearing fellow painters rave about rival full-scale designs (cartoons) for spectacular murals there by Leonardo and Michelangelo. Related works in this gallery convey the electrifying novelty and arresting sculptural power of those unrealized projects. While in Florence between 1504 and 1508, Raphael also studied Michelangelo’s sculptures and Leonardo’s paintings and drawings, promptly and seamlessly adapting aspects of their styles and techniques in his work.",72,https://www.metmuseum.org/exhibitions/raphael-sublime-poetry/inside-the-exhibition,,,,English,"Raphael may have been drawn to Florence after hearing fellow painters rave about rival full-scale designs (cartoons) for spectacular wall paintings there by Leonardo and Michelangelo. Related works in this gallery show the exciting newness and striking sculptural power of those unfinished projects. While in Florence between 1504 and 1508, Raphael also studied Michelangelo’s sculptures and Leonardo’s paintings and drawings, quickly and smoothly adapting aspects of their styles and techniques in his work.","Raphael might have moved to Florence because other painters couldn't stop talking about amazing wall paintings planned there. Two famous artists, Leonardo and Michelangelo, had created large-scale designs for these murals. The artworks in this gallery show how exciting and powerful those unfinished projects were. While living in Florence from 1504 to 1508, Raphael studied Michelangelo's sculptures and Leonardo's paintings and drawings. He quickly and smoothly borrowed parts of their styles and methods for his own work.","Raphael may have been drawn to Florence after hearing fellow painters speak with great enthusiasm about rival full-scale designs (cartoons) for spectacular murals there by Leonardo and Michelangelo. Related works in this gallery convey the electrifying novelty and striking sculptural power of those unrealized projects. While in Florence between 1504 and 1508, Raphael also studied Michelangelo’s sculptures and Leonardo’s paintings and drawings. He quickly and seamlessly adapted aspects of their styles and techniques in his own work.","Raphael may have been drawn to Florence after hearing fellow painters praise the rival full-scale preparatory drawings (called cartoons) that Leonardo and Michelangelo had created for spectacular wall paintings there. Works in this gallery related to those projects convey their electrifying novelty and striking, sculpture-like power—even though the murals themselves were never completed. During his time in Florence, from 1504 to 1508, Raphael also studied Michelangelo’s sculptures and Leonardo’s paintings and drawings, quickly and smoothly incorporating elements of their styles and techniques into his own work.",15.895,15.903189008614273,24.333333333333332,5.7534246575342465,14.75205479452055,14.554592549557764,24.666666666666668,5.635135135135135,10.18483116883117,11.602472056035307,15.2,5.552631578947368,13.831785714285715,14.191785591663535,19.5,5.666666666666667,17.26906976744186,16.32212239822248,29.0,5.712643678160919
CT0210,,The Met Museum,,The United States,Italy,,,,WallText,"Raphael also learned from his peers’ revolutionary approaches to inventing compositions. Leonardo’s theories about “sketching quickly,” in the fervor of artistic inspiration, transformed Raphael’s methods. Asserting that the effort to finish drawings and puzzle out details could dry up fresh ideas, Leonardo advised working out concepts in “rough sketches,” like a poet scrawling the first draft of a verse in messy handwriting with crossed-out words. Before Florence, Raphael had tended to develop compositions in a more artisanal way, figure by detailed figure, as he had learned from Perugino. Now, spontaneous sketching led him to more organic compositions pulsating with movement and vivid expression.",103,https://www.metmuseum.org/exhibitions/raphael-sublime-poetry/inside-the-exhibition,,,,English,"Raphael also learned from his peers’ groundbreaking ways of creating compositions. Leonardo’s ideas about “sketching quickly,” in the heat of artistic inspiration, changed Raphael’s methods. Saying that the effort to finish drawings and work out details could dry up fresh ideas, Leonardo advised working out concepts in “rough sketches,” like a poet writing the first draft of a verse in messy handwriting with crossed-out words. Before Florence, Raphael had tended to develop compositions in a more craft-like way, figure by detailed figure, as he had learned from Perugino. Now, spontaneous sketching led him to more natural compositions full of movement and vivid expression.","Raphael also learned from his peers' new ways of creating compositions. Leonardo's ideas about ""sketching quickly,"" while caught up in artistic inspiration, changed how Raphael worked. Leonardo believed that spending too much time finishing drawings and working out small details could kill fresh ideas. He advised developing ideas in ""rough sketches,"" like a poet writing a messy first draft with crossed-out words. Before moving to Florence, Raphael created his compositions in a more step-by-step way, drawing one figure at a time, as his teacher Perugino had taught him. Now, sketching freely led him to create more natural compositions full of movement and strong emotion.","Raphael also learned from his peers’ revolutionary approaches to inventing compositions. Leonardo’s theories about “sketching quickly,” in the heat of artistic inspiration, changed Raphael’s methods. Leonardo argued that finishing drawings and working out small details could stop fresh ideas from flowing. He advised developing concepts in “rough sketches,” like a poet writing the first draft of a poem in messy handwriting with crossed-out words. Before his time in Florence, Raphael had tended to develop compositions in a more artisanal way, figure by detailed figure, as he had learned from Perugino. After that, spontaneous sketching led him to more organic compositions full of movement and vivid expression.","Raphael also learned from his peers’ groundbreaking ways of creating compositions. Leonardo’s ideas about “sketching quickly,” in the heat of artistic inspiration, changed how Raphael worked. Leonardo believed that spending too much effort finishing drawings and working out small details could stifle fresh ideas. He advised developing concepts in “rough sketches,” much like a poet writing a first draft in messy handwriting with crossed-out words. Before his time in Florence, Raphael had tended to build his compositions in a more step-by-step, craft-based way—working figure by detailed figure, as he had learned from his teacher Perugino. Now, spontaneous sketching led him to create more natural, flowing compositions full of movement and lively expression.",13.75273786407767,14.836745963215662,20.8,5.519230769230769,12.492543689320389,13.968273953766033,20.6,5.203883495145631,11.139230769230767,13.295006501635747,17.0,5.205882352941177,12.339622641509436,13.81666964889586,17.833333333333332,5.420560747663552,12.234642857142859,13.81666964889586,18.5,5.387387387387387
CT0211,,The Met Museum,,The United States,Italy,,,,SectionText,"The exposure to Leonardo’s and Michelangelo’s art infused Raphael’s compositions with a sense of space, sculptural monumentality, and expressive force. This was the result of an enormous amount of experimentation on paper. Sequences of drawings—from a sheet of sketches to studies of an arrangement based on three-dimensional clay or wax models—reveal Raphael’s increasingly disciplined approach to the design process. Working in orderly steps, for example, he gradually animated a pyramidal composition (favored by Leonardo), which could seem static, by building a dynamic interplay of gestures and gazes among the figures.",90,https://www.metmuseum.org/exhibitions/raphael-sublime-poetry/inside-the-exhibition,,,,English,"The exposure to Leonardo’s and Michelangelo’s art filled Raphael’s works with a sense of space, sculptural monumentality, and expressive force. This was the result of a huge amount of testing on paper. Series of drawings—from a sheet of sketches to studies of an arrangement based on three-dimensional clay or wax models—show Raphael’s increasingly organized approach to the design process. Working in orderly steps, for example, he slowly brought life to a pyramid-shaped composition (liked by Leonardo), which could seem still, by building a lively exchange of gestures and looks among the figures.","Raphael saw Leonardo’s and Michelangelo’s art. It changed his own work. His paintings gained a stronger sense of space, bigger-looking figures, and more powerful emotions. This came from a huge amount of drawing and experimenting on paper. Raphael made many drawings in a row. He started with quick sketches. Then he studied arrangements using small clay or wax models. These steps show how Raphael became more careful and organized in his design process. For example, he worked step by step to bring life to a pyramid-shaped composition. (Leonardo liked this shape.) A pyramid composition can look still or boring. But Raphael made it feel active by building a lively give-and-take of gestures and looks among the people in the scene.","Exposure to the art of Leonardo and Michelangelo gave Raphael’s compositions a sense of space, sculptural monumentality, and expressive force. This came from an enormous amount of experimentation on paper. Sequences of drawings—from a sheet of sketches to studies of an arrangement based on three-dimensional clay or wax models—show Raphael’s increasingly disciplined approach to the design process. Working in orderly steps, for example, he gradually brought life to a pyramidal composition (preferred by Leonardo), which could appear static, by building a dynamic interplay of gestures and gazes among the figures.","Exposure to the art of Leonardo and Michelangelo gave Raphael’s works a greater sense of space, a more solid, almost sculptural presence, and a powerful emotional impact. This came from an enormous amount of experimentation on paper. Sequences of drawings—from rough sketches to studies of arrangements based on small clay or wax models—show Raphael’s increasingly methodical approach to designing his works. Working in careful steps, for example, he gradually brought life to a pyramid-shaped composition (a structure favored by Leonardo), which could otherwise feel static, by creating a lively exchange of gestures and glances among the figures.",16.12944444444445,17.122413403193683,23.75,5.2631578947368425,13.003913043478267,14.191785591663535,24.0,4.791666666666667,6.895,10.125756701596842,9.916666666666666,4.6722689075630255,15.605,16.827784334635936,23.25,5.311827956989247,14.912860824742271,16.218646115125612,25.0,5.21
